C,Mn,Si,Ni,Cr,Mo,V,P,S,Austenitizing_Temp_C,Tempering_Temp_C,Tempering_Time_Hours,Hardness_HRC
0.5622357735750269,0.5406183908172485,0.1671093786837196,0.0067098673550843035,0.009902609867667871,0.004886088472739393,0.004406415511501692,0.008165716786020105,0.010530520173061553,849.9605287513951,593.6945139105086,2.5604008410283168,23.825493515956985
0.3620200253846801,0.7994147147393657,0.22870256334268713,0.06973602688548322,0.0686015541005904,0.23696538442770576,0.017427381972756634,0.02757888413358951,0.038933363193358196,903.4060243282714,255.9747962361372,1.1405510080990116,49.58914413480156
0.40867264797353825,0.5576444242463183,0.2573712385684903,0.1754016569611648,1.5541088358171637,0.37317332247891843,0.0,0.019181505963473337,0.0,896.5572642432479,309.22369117560703,1.0346688035906988,52.31187403832761
1.0171356648149428,0.404911528208978,0.24943945897000508,0.0016263895976016457,1.4184507179635264,0.014198761347984657,0.0,0.016882048826032156,0.009139378341025767,763.1081098994969,398.99129765931957,0.1,59.26251945804486
0.38483853402964124,0.7065662498758859,0.20930022829654377,1.3245481348888195,0.4869844995796501,0.01024417791676827,0.0,0.010476532099151198,0.033669877506453325,856.951418412094,521.3509224161684,2.0053944950001252,29.139672409937063
0.49440493734454805,0.8893481512787881,0.12928728767651484,0.0,0.0,0.0,0.0,0.03405051860922034,0.044406720213744186,866.0029595910859,374.05090372607503,1.0746367050318095,46.78721774356815
0.45295500483113504,0.7400810306944994,0.17157414806532886,0.0073963077785610155,0.0069768208769739,0.007746871024794593,0.0,0.021944767865496696,0.03736453288959732,883.3235571555081,366.36684040244677,0.21434088507384982,47.741984926344166
0.35063501464671454,0.8038698629839311,0.24579004033980148,0.04602230747300491,0.04105648804578617,0.2625806735360528,0.0,0.017682810665291496,0.025870597591903043,906.3840716777497,473.27157933687806,1.0245899935019271,36.43222630257236
0.5050958553925158,0.8187973569505786,0.26557496895676486,0.0,0.9670667344118057,0.004441151179766875,0.002860228523905456,0.022445050495528293,0.0,864.6923886989941,710.7532474866624,0.1,41.956402432895985
0.4298073723186741,0.7726349034606534,0.24230418834363668,1.801936227854252,0.7991689591302755,0.3236179741427333,0.0,0.020004400312910998,0.030537786623062856,869.9688472198791,534.1959632381136,0.2810224157307868,40.730162731077705
0.37645987938950776,0.774663639661756,0.13969248505293017,0.029234580114250945,0.9859765733855052,0.20787256821219105,0.027601413052366467,0.022095875577224925,0.028035917762432097,896.8714640281016,418.0640727774328,3.8604856323670025,44.028426088232855
1.1464632941571336,0.5756093210136711,0.08979758525311511,0.0,0.026119315057526724,0.0,0.003824490664311012,0.01080075389394856,0.022763299096520785,728.2274811297559,97.11820057207537,0.15261844649852407,65.07759172870479
0.40985038735059925,0.5667275734703825,0.23116169727171135,0.1738957958912818,1.5733448334282498,0.3714920538317374,0.009019501600338639,0.023483664184398834,0.0,901.95788381528,656.7660095426903,1.0088189965569323,34.186755592810314
0.3472872440015216,0.8097375412418957,0.23351716290696944,0.05931320812806127,0.06592776363521172,0.24898074461427214,0.0,0.02118262450339962,0.009225657215723541,904.4470576654007,632.1664902013216,3.8948929978650324,21.537411360357577
0.3836135236075705,0.748502087067986,0.26181587410707824,1.744462644519646,0.8060821604640895,0.2774299308912593,0.0,0.01659739896127735,0.015682299456539456,877.2748843001174,704.9716779071616,2.470115232538062,14.436730207901181
0.5330173032759297,0.7730361420790719,1.613826963299812,0.017559053541093682,0.7733832921018179,0.0,0.0,0.019387260381806624,0.012523847209140779,929.0345892438626,473.34281730275814,4.080169177380495,45.540603578867
0.6151617225564393,0.8663448157788844,0.20901150438999316,0.005727586956170509,0.799830788108132,0.0,0.0007526796113275864,0.012266961017964192,0.023570173063174108,845.0780854909536,502.3427466416496,0.15825305752131996,54.44539000143476
0.40375972501684376,0.5736068937586046,0.25453509301955024,0.1544939009084865,1.5662040811544076,0.3594719276922246,0.0,0.019322648796626374,0.012485093698829603,896.3410428688626,587.6990925768778,4.05286376739623,34.54550372730356
0.3111489070783536,0.5805947616742684,0.07915457223008594,0.02932897153245698,0.0272125108877196,0.022613511491408892,0.0,0.01745797777706474,0.009599906531817713,903.0027354614308,593.4488105056579,4.066852294743639,11.608951402015638
0.26440698801528245,0.8621687160994997,0.2668954326114483,0.027800759503317396,0.062099974856773495,0.2607767772508966,0.0,0.019221504867131912,0.022985333990170158,914.2378163304165,701.8789519926335,0.9642561261802297,12.673728260260736
0.6719781533019712,0.8768897893470924,0.2656876479624976,0.011679452263799663,0.02758156008314666,0.23240200948118428,0.0,0.03331891293001073,0.046046924635031655,846.4651793194814,650.4640695691261,1.193909106611934,28.51818639983754
0.40373497361727007,0.5905722135126652,0.26710320090029643,0.003465894389408135,0.08547202216331387,0.010177755172239478,0.0,0.0,0.008554672305315071,886.383054624162,540.6622690523526,0.1503193491543744,32.32146537980844
0.3504375421713332,0.7474930230329598,0.2397066239471364,0.025032514745275087,0.007969085712332765,0.003241766634218465,0.0,0.045431263153989626,0.031971576444921795,899.8513778817779,651.4054633031859,1.0084435992549372,19.275586966646124
0.8187470748436154,0.7503291446466146,0.3015818300279693,0.0,0.0,0.009463172875401986,0.0,0.0612054264160418,0.06378828369538345,807.7973336156933,311.9397188162158,0.17705970722404202,58.50756724764807
0.37397580899339167,0.7226783617256318,0.22270654877692406,1.325342493441353,0.5017760467761727,0.008613444360172688,0.008126190902758039,0.024988161410761944,0.03522884100773545,876.7082149732645,372.44545581634657,1.162772948202325,44.56817423825016
0.4174617363807904,0.5630258965168772,0.25863798199901955,0.1627713519534967,1.5797114905756668,0.3761025039863365,0.007729811326885177,0.015620141014356614,0.015895421380196118,898.5868266866551,653.531725438323,1.037439126675388,33.65822205882272
0.6211677309999459,0.8835755086348686,0.22253444649088489,0.007221643586571565,0.7901269709617211,0.0,0.0,0.0,0.027359340958703328,839.4764342800884,298.8079331677401,0.1,56.768175113425436
0.24889832074168222,0.7840231275866536,0.09824272938297549,0.0,0.0033969368972626567,0.0,0.01985196869547588,0.01918676562510639,0.039305954205613045,913.097017563339,594.135142911725,3.9488944836915008,14.559310054958802
0.3637475023988511,0.6758632650786507,0.21145963508417692,3.394392317733033,0.05517384012910674,0.0,0.0,0.025090652632581097,0.022735569915799406,840.049088470493,532.1326161586393,1.0464299819861522,28.5836210644752
0.5567115869162347,0.5248237235345216,0.1858918215037026,0.0,0.023650156111877454,0.008158183517367985,0.008323494341839597,0.0,0.010974880064718268,854.4407864484514,601.4233338661389,0.1,33.610891891232505
0.5282906081232606,0.802278478391482,0.2900363564346889,0.002663197017955302,0.9824115610016203,0.010246351326235158,0.005056575538005638,0.02985869415020221,0.0008347793358541508,858.2830859696235,396.78971125824046,2.444714787757235,44.88146579109301
1.1449891587927745,0.5747450469707546,0.09137293875349321,0.0,0.0015952891988207669,0.0024006960987651977,0.0,0.027440091744943308,0.025199391267139385,718.3326271450275,248.955174099848,2.5676090858811795,58.118928785433575
0.4147940691759648,0.8831280951263873,0.22439458919872227,0.002038307340527654,1.0323823197153308,0.22814041476086638,0.0,0.03103726908480579,0.03045709800892374,895.2529597453946,99.92571704468983,0.1,59.60029593926498
0.4188735368311231,0.7859565577557788,0.23093212246043043,1.798744061894904,0.7979594860250839,0.345149860127901,0.0,0.023312289465999714,0.019594548720089946,876.26870480853,427.68418427140523,0.1879606286084779,44.75253415164647
0.6845082531457404,0.8639206822357791,0.2588344591446393,0.0,0.020094228684883246,0.23212236095361935,0.007586430341349873,0.02322021549536364,0.022706709772346362,835.1963930149768,257.92245262213436,4.125725777229262,55.9606506641712
0.2683697587269324,0.8683555546177106,0.27498995552101424,0.032053739965175694,0.06134096958912994,0.2746710265462299,0.012487957618762289,0.024478821365533962,0.026404156012703697,930.7006120649075,657.1802461232455,0.9214477604492322,21.321736077449263
1.0164602150667892,0.416863852644611,0.23394380860578962,0.005397839669036788,1.423432130979471,0.014975738731936278,0.0003657809191554122,0.021138643985569257,0.004976294496673318,757.8015095610104,695.1641002278584,0.44325292244402786,33.037343173702006
0.2670977342644512,0.8713110856308484,0.29177316145473414,0.028071211173187623,0.06395354935682644,0.2544803805115062,0.0,0.01864616348617653,0.031493292011800164,926.2270859057909,418.7247783351735,0.2731028540596765,37.903481317907094
0.3775663947700584,1.8446310755559612,0.19172346227104692,0.009175162387141363,0.03972785303929921,0.0,0.005461903083440809,0.014731360287356447,0.02096027356486935,895.3259854928482,642.5482666387267,0.25647786302408365,28.468894063556945
0.515675399941917,0.7932035123981072,0.28717626817817654,0.0,0.9762019161989803,0.007578427556043111,0.0,0.004868557588892153,0.0020936339279981515,877.2305878190134,194.88336710252744,0.1816785937293412,58.904914758091415
0.566135814645998,0.7714607748663077,1.6345097095873993,0.0043745595104234284,0.7693484310393923,0.02990661144817714,0.0,0.020571231298239817,0.013709730527580025,919.4460642316247,204.41531323067062,0.23684173819618204,61.010852698242395
0.7448104600010661,0.6510713038192284,0.1792956877295463,0.0006121307206674737,0.0015604717822983744,0.0,0.0007528808324949777,0.005756042844391499,0.035415777756067614,811.0641401667651,708.9917404574378,2.5223400972515835,16.49710530349233
0.670680383778025,0.8897787372040038,0.2607693327577968,0.011506664976951712,0.032337184038783814,0.25920323262218814,0.0,0.014198603364802645,0.03012756087545733,843.6192082608379,317.4939524357959,4.093761267142568,52.88401330005623
0.31275693997252985,0.5115154247770701,0.09630334652024158,0.020646746505847576,0.0064135037099326934,0.0,0.0,0.0,0.040496965615319944,901.4703614764339,248.6631968820855,0.1,46.57173936592789
0.3666961620379007,0.7705104292833824,0.15551511239850221,0.03793334423807304,0.974100833416592,0.2078004176166802,0.0,0.01718503080180401,0.020589593629967158,910.7092991310575,423.1706987101921,0.3600596674532692,44.69000270632387
0.5540405930268243,0.5437075755887888,0.17992383665921113,0.0032265405302143125,0.02983451390288347,0.0,0.014110238374215916,0.0,0.0005185197121895906,868.3129747059247,105.79370941643285,0.1,62.671789969738484
0.3692741478959771,0.7810652492501892,0.16155059667718838,0.05288112143856755,0.9813647982378814,0.21430750176891214,0.0014177491080165925,0.029786336915315206,0.02326744348912177,901.884158434861,365.5719004488216,0.9844964246708383,49.949335483894934
0.36845249921271245,0.7700802424185927,0.16134046927531845,0.03951706044959856,0.9942456594067032,0.21135655290934555,0.00025740779453876906,0.024415612323434602,0.04244272075276554,895.5830421911348,585.3262939758581,0.1,35.79530082267086
0.5394007509420714,0.7748968549239931,1.6231607500674186,0.0,0.7817671752826256,0.010496710833251927,0.0044672516062877025,0.023172259370017087,0.0,924.6464401375679,199.9289614568352,0.26763775443340376,60.933331511340754
0.4470846158471979,0.7742346344842012,0.23920388560640357,1.793983784193874,0.8021574385563052,0.3237231671951414,0.0023544779927994423,0.007691626239294407,0.009573378650430963,857.195089646286,535.0642909328161,1.9873029756236311,39.644773973693255
0.458078709144722,0.7335637999267982,0.16726752552527355,0.0031499268529024673,0.023537110435839018,0.005727355581168998,0.0,0.0030451025805399035,0.02703316900306829,870.332355139212,651.7693775174383,0.1,25.735432514366828
0.6824439024584212,0.8631566054246018,0.2648036652412078,0.021993402222903705,0.02761504241807108,0.23933522443482122,0.001950495186686743,0.041570126026866855,0.03956295264474124,846.4539731082202,486.1738032991767,3.954441642973635,43.602834881300716
0.3108988011125097,0.5089581885726123,0.10483026659057523,0.005147192490554946,0.025439074078642918,0.0,0.0008412090027173143,0.0,0.015583935441672393,905.9756809211075,502.5756823485957,0.1,30.8984524946113
0.412023486196219,0.594894956781696,0.26726367260156586,0.011389386642248863,0.07363124454105015,0.009573125189818392,0.0,0.010954757034713252,0.014713090990808312,891.176618006772,526.5932949550411,0.9852835789666257,27.47137473138505
0.760755703623095,0.6467551565879734,0.18288443225727996,0.0,0.019095609332377823,0.0,0.005292088295801229,0.001364216120791427,0.02041890970519544,811.846922704809,499.9898270122435,0.1,45.70757880529313
0.5068508537201257,0.9285061658452061,0.1222577805784511,0.0015634869990048142,0.0,0.0,0.0004497132655852669,0.037780069804666264,0.05295013201861464,853.9865264176152,537.9809642486729,1.0280982935503733,32.83365804559022
0.4112119270478432,0.8859655271007137,0.23450929119545463,0.0025549834380504577,1.0063892660002387,0.22346972059480846,0.00541416590431079,0.021948822573594075,0.04114431703785048,894.026418184618,601.966070854626,0.9016173635231757,32.960740585425555
0.6347264407197761,0.8962084384341457,0.21309809946108182,0.0,0.7950225459587871,0.003795947276874948,0.0,0.010712649554460984,0.010128001305971747,835.5168369748075,592.351552272015,0.3088780302844768,42.677502387895814
0.44142359242935864,0.7948543603674049,0.24772035647423418,0.02785744047959565,0.027027931085810877,0.01234341702487709,0.0,0.03313666017687994,0.026437784797232997,876.959216908411,202.229159451688,1.0640467534217721,53.855925583400406
0.38435314809625104,0.7352459303004256,0.2068328566886054,1.3266525056330254,0.49075189578180783,0.005277596884907295,0.0,0.001163240768832903,0.0323278431779734,874.3293701854086,424.39108487516296,2.2120455030285124,37.26534778692535
0.4000101092003184,0.7536746466405592,0.2767384425976804,1.7434156281397528,0.7957861639773794,0.2554728668434705,0.0016117550033234718,0.018822293090231024,0.0078113888221784805,884.8706465712432,104.41806508035306,0.1,58.175907120414465
0.35613520862125736,0.7472618132099533,0.240390979956004,0.027578079229094943,0.01148000079144456,0.006483015029412462,0.0015712444461511983,0.013887761405065164,0.047717285862877185,897.8806153420961,704.4793923372212,0.20145575295409934,15.448590790708463
0.329241656025941,0.7786628097345882,0.24237964891899888,0.050102864220805815,0.06939298003356495,0.24521888294106398,0.013497655576971893,0.019542984192909868,0.016843961362518905,913.3688168700659,534.2875263789313,0.1,36.4266361904395
0.2456491977466998,0.7808567040302381,0.0960133809487713,0.0,0.011717187115197704,0.0,0.0,0.0102392325772659,0.03856593653089574,909.2418859756303,695.1790257605247,1.067240871284603,6.753882139580321
0.42773000929379384,0.6803692777525597,0.17406543147176676,0.06740270882608917,0.9402068178449596,0.00574763034739619,0.01076510068837464,0.03243171578250229,0.02771913489859142,877.031919971188,642.0311082861068,4.185209564677566,28.818257963751208
